source,item_type,title_or_text,author,extra_1_label,extra_1_value,extra_2_label,extra_2_value,url
books.toscrape.com,book,Eragon (The Inheritance Cycle #1),N/A,price_gbp,43.87,rating_stars,3,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
books.toscrape.com,book,Eclipse (Twilight #3),N/A,price_gbp,18.74,rating_stars,1,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
books.toscrape.com,book,Dune (Dune #1),N/A,price_gbp,54.86,rating_stars,1,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
books.toscrape.com,book,Dracula,N/A,price_gbp,52.62,rating_stars,3,https://books.toscrape.com/catalogue/dracula_150/index.html
books.toscrape.com,book,Do Androids Dream of Electric Sheep? (Blade Runner #1),N/A,price_gbp,51.48,rating_stars,1,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
books.toscrape.com,book,Disrupted: My Misadventure in the Start-Up Bubble,N/A,price_gbp,15.28,rating_stars,5,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
books.toscrape.com,book,Dead Wake: The Last Crossing of the Lusitania,N/A,price_gbp,39.24,rating_stars,5,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
books.toscrape.com,book,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",N/A,price_gbp,17.81,rating_stars,1,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
books.toscrape.com,book,Darkfever (Fever #1),N/A,price_gbp,56.02,rating_stars,1,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
books.toscrape.com,book,Dark Places,N/A,price_gbp,23.9,rating_stars,5,https://books.toscrape.com/catalogue/dark-places_144/index.html
books.toscrape.com,book,Crazy Rich Asians (Crazy Rich Asians #1),N/A,price_gbp,49.13,rating_stars,5,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
books.toscrape.com,book,Counting Thyme,N/A,price_gbp,10.62,rating_stars,1,https://books.toscrape.com/catalogue/counting-thyme_142/index.html
books.toscrape.com,book,Cosmos,N/A,price_gbp,36.17,rating_stars,2,https://books.toscrape.com/catalogue/cosmos_141/index.html
books.toscrape.com,book,Civilization and Its Discontents,N/A,price_gbp,59.95,rating_stars,2,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
books.toscrape.com,book,Cinder (The Lunar Chronicles #1),N/A,price_gbp,26.09,rating_stars,1,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
books.toscrape.com,book,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,N/A,price_gbp,37.35,rating_stars,2,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
books.toscrape.com,book,Career of Evil (Cormoran Strike #3),N/A,price_gbp,24.72,rating_stars,2,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html
books.toscrape.com,book,Breaking Dawn (Twilight #4),N/A,price_gbp,35.28,rating_stars,5,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html
books.toscrape.com,book,Brave Enough,N/A,price_gbp,51.32,rating_stars,5,https://books.toscrape.com/catalogue/brave-enough_135/index.html
books.toscrape.com,book,Boy Meets Boy,N/A,price_gbp,21.12,rating_stars,3,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
books.toscrape.com,book,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",N/A,price_gbp,27.35,rating_stars,2,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
books.toscrape.com,book,Blink: The Power of Thinking Without Thinking,N/A,price_gbp,21.74,rating_stars,5,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
books.toscrape.com,book,Black Flags: The Rise of ISIS,N/A,price_gbp,40.87,rating_stars,1,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
books.toscrape.com,book,"Black Butler, Vol. 1 (Black Butler #1)",N/A,price_gbp,49.31,rating_stars,1,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
books.toscrape.com,book,Big Little Lies,N/A,price_gbp,22.11,rating_stars,1,https://books.toscrape.com/catalogue/big-little-lies_129/index.html
books.toscrape.com,book,Between Shades of Gray,N/A,price_gbp,20.79,rating_stars,5,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
books.toscrape.com,book,Best of My Love (Fool's Gold #20),N/A,price_gbp,27.41,rating_stars,2,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
books.toscrape.com,book,Beowulf,N/A,price_gbp,38.35,rating_stars,2,https://books.toscrape.com/catalogue/beowulf_126/index.html
books.toscrape.com,book,Beautiful Creatures (Caster Chronicles #1),N/A,price_gbp,21.55,rating_stars,5,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
books.toscrape.com,book,Awkward,N/A,price_gbp,38.02,rating_stars,2,https://books.toscrape.com/catalogue/awkward_124/index.html
books.toscrape.com,book,Ash,N/A,price_gbp,22.06,rating_stars,4,https://books.toscrape.com/catalogue/ash_123/index.html
books.toscrape.com,book,Are We There Yet?,N/A,price_gbp,10.66,rating_stars,3,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
books.toscrape.com,book,Are We Smart Enough to Know How Smart Animals Are?,N/A,price_gbp,56.58,rating_stars,1,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
books.toscrape.com,book,Annie on My Mind,N/A,price_gbp,36.83,rating_stars,5,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
books.toscrape.com,book,And Then There Were None,N/A,price_gbp,35.01,rating_stars,2,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
books.toscrape.com,book,A Walk in the Woods: Rediscovering America on the Appalachian Trail,N/A,price_gbp,30.48,rating_stars,4,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
books.toscrape.com,book,A Visit from the Goon Squad,N/A,price_gbp,14.08,rating_stars,5,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html
books.toscrape.com,book,A Storm of Swords (A Song of Ice and Fire #3),N/A,price_gbp,31.22,rating_stars,2,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
books.toscrape.com,book,A Heartbreaking Work of Staggering Genius,N/A,price_gbp,54.29,rating_stars,5,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
books.toscrape.com,book,8 Keys to Mental Health Through Exercise,N/A,price_gbp,31.04,rating_stars,1,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
books.toscrape.com,book,#GIRLBOSS,N/A,price_gbp,50.96,rating_stars,1,https://books.toscrape.com/catalogue/girlboss_113/index.html
books.toscrape.com,book,"The Suffragettes (Little Black Classics, #96)",N/A,price_gbp,11.89,rating_stars,2,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
books.toscrape.com,book,The Sense of an Ending,N/A,price_gbp,31.38,rating_stars,3,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
books.toscrape.com,book,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",N/A,price_gbp,54.81,rating_stars,1,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
books.toscrape.com,book,The Course of Love,N/A,price_gbp,16.78,rating_stars,3,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
books.toscrape.com,book,Sugar Rush (Offensive Line #2),N/A,price_gbp,24.42,rating_stars,1,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
books.toscrape.com,book,"Saga, Volume 2 (Saga (Collected Editions) #2)",N/A,price_gbp,11.75,rating_stars,3,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
books.toscrape.com,book,"Run, Spot, Run: The Ethics of Keeping Pets",N/A,price_gbp,20.02,rating_stars,1,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
books.toscrape.com,book,New Moon (Twilight #2),N/A,price_gbp,12.86,rating_stars,4,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
books.toscrape.com,book,Life,N/A,price_gbp,31.58,rating_stars,5,https://books.toscrape.com/catalogue/life_104/index.html
books.toscrape.com,book,Kindle Paperwhite User's Guide,N/A,price_gbp,34.0,rating_stars,3,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
books.toscrape.com,book,H is for Hawk,N/A,price_gbp,57.42,rating_stars,5,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
books.toscrape.com,book,Girl Online On Tour (Girl Online #2),N/A,price_gbp,53.47,rating_stars,1,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
books.toscrape.com,book,"Fruits Basket, Vol. 2 (Fruits Basket #2)",N/A,price_gbp,11.64,rating_stars,5,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
books.toscrape.com,book,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),N/A,price_gbp,52.88,rating_stars,4,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
books.toscrape.com,book,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",N/A,price_gbp,18.51,rating_stars,4,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
books.toscrape.com,book,While You Were Mine,N/A,price_gbp,41.32,rating_stars,5,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
books.toscrape.com,book,Where Lightning Strikes (Bleeding Stars #3),N/A,price_gbp,39.77,rating_stars,3,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
books.toscrape.com,book,When I'm Gone,N/A,price_gbp,51.96,rating_stars,3,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
books.toscrape.com,book,Ways of Seeing,N/A,price_gbp,39.51,rating_stars,5,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
books.toscrape.com,book,"Vampire Knight, Vol. 1 (Vampire Knight #1)",N/A,price_gbp,15.4,rating_stars,1,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
books.toscrape.com,book,Vampire Girl (Vampire Girl #1),N/A,price_gbp,53.82,rating_stars,2,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
books.toscrape.com,book,Twenty Love Poems and a Song of Despair,N/A,price_gbp,30.95,rating_stars,4,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
books.toscrape.com,book,Travels with Charley: In Search of America,N/A,price_gbp,57.82,rating_stars,5,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
books.toscrape.com,book,Three Wishes (River of Time: California #1),N/A,price_gbp,44.18,rating_stars,2,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
books.toscrape.com,book,This One Moment (Pushing Limits #1),N/A,price_gbp,48.71,rating_stars,1,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
books.toscrape.com,book,The Zombie Room,N/A,price_gbp,19.69,rating_stars,5,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
books.toscrape.com,book,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",N/A,price_gbp,36.52,rating_stars,2,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
books.toscrape.com,book,The Tumor,N/A,price_gbp,41.56,rating_stars,5,https://books.toscrape.com/catalogue/the-tumor_85/index.html
books.toscrape.com,book,The Story of Hong Gildong,N/A,price_gbp,43.19,rating_stars,4,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
books.toscrape.com,book,The Silent Wife,N/A,price_gbp,12.34,rating_stars,5,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
books.toscrape.com,book,The Silent Twin (Detective Jennifer Knight #3),N/A,price_gbp,36.25,rating_stars,3,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
books.toscrape.com,book,The Selfish Gene,N/A,price_gbp,29.45,rating_stars,1,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
books.toscrape.com,book,The Secret Healer,N/A,price_gbp,34.56,rating_stars,3,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
books.toscrape.com,book,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",N/A,price_gbp,54.12,rating_stars,3,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
books.toscrape.com,book,The Republic,N/A,price_gbp,33.78,rating_stars,3,https://books.toscrape.com/catalogue/the-republic_78/index.html
books.toscrape.com,book,The Odyssey,N/A,price_gbp,29.64,rating_stars,3,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
books.toscrape.com,book,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),N/A,price_gbp,57.7,rating_stars,4,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
books.toscrape.com,book,The Nicomachean Ethics,N/A,price_gbp,36.34,rating_stars,1,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
books.toscrape.com,book,The Name of the Wind (The Kingkiller Chronicle #1),N/A,price_gbp,50.59,rating_stars,3,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
books.toscrape.com,book,The Mirror & the Maze (The Wrath and the Dawn #1.5),N/A,price_gbp,29.38,rating_stars,1,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
books.toscrape.com,book,The Little Prince,N/A,price_gbp,45.42,rating_stars,2,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
books.toscrape.com,book,The Light of the Fireflies,N/A,price_gbp,54.43,rating_stars,1,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
books.toscrape.com,book,The Last Girl (The Dominion Trilogy #1),N/A,price_gbp,36.26,rating_stars,2,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
books.toscrape.com,book,The Iliad,N/A,price_gbp,16.16,rating_stars,1,https://books.toscrape.com/catalogue/the-iliad_69/index.html
books.toscrape.com,book,The Hook Up (Game On #1),N/A,price_gbp,36.29,rating_stars,5,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
books.toscrape.com,book,The Haters,N/A,price_gbp,27.89,rating_stars,5,https://books.toscrape.com/catalogue/the-haters_67/index.html
books.toscrape.com,book,The Girl You Lost,N/A,price_gbp,12.29,rating_stars,5,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
books.toscrape.com,book,The Girl In The Ice (DCI Erika Foster #1),N/A,price_gbp,15.85,rating_stars,3,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
books.toscrape.com,book,The End of the Jesus Era (An Investigation #1),N/A,price_gbp,14.4,rating_stars,1,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
books.toscrape.com,book,The Edge of Reason (Bridget Jones #2),N/A,price_gbp,19.18,rating_stars,4,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
books.toscrape.com,book,The Complete Maus (Maus #1-2),N/A,price_gbp,10.64,rating_stars,3,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
books.toscrape.com,book,The Communist Manifesto,N/A,price_gbp,14.76,rating_stars,3,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
books.toscrape.com,book,The Bhagavad Gita,N/A,price_gbp,57.49,rating_stars,3,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
books.toscrape.com,book,The Bette Davis Club,N/A,price_gbp,30.66,rating_stars,3,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
books.toscrape.com,book,The Art of Not Breathing,N/A,price_gbp,40.83,rating_stars,4,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
